Tool,Version,Category,URL
"twofi","2.0","blackarch-recon","http://www.digininja.org/projects/twofi.php"
"typo3scan","v1.2.final.r0.g0c4ec73","blackarch-webapp","https://github.com/whoot/Typo3Scan"
"tyton","80.56494f3","blackarch-defensive","https://github.com/nbulischeck/tyton"
"u3-pwn","2.0","blackarch-backdoor","http://www.nullsecurity.net/tools/backdoor.html"
"uacme","282.ce6fb5f","blackarch-windows","https://github.com/hfiref0x/UACME"
"uatester","1.06","blackarch-misc","http://code.google.com/p/ua-tester/"
"uberfile","14.4414c2a","blackarch-misc","https://github.com/ShutdownRepo/uberfile"
"ubertooth","2020.12.R1","blackarch-bluetooth","https://github.com/greatscottgadgets/ubertooth/releases"
"ubiquiti-probing","5.c28f4c1","blackarch-recon","https://github.com/headlesszeke/ubiquiti-probing"
"ubitack","0.3","blackarch-wireless","https://code.google.com/p/ubitack/"
"udis86","1.7.2","blackarch-reversing","http://udis86.sourceforge.net/"
"udork","102.1a0aab0","blackarch-recon","https://github.com/m3n0sd0n4ld/uDork"
"udp-hunter","4.b95cce5","blackarch-scanner","https://github.com/NotSoSecure/udp-hunter"
"udp2raw","20230206.0","blackarch-tunnel","https://github.com/wangyu-/udp2raw"
"udpastcp","29.683b5e3","blackarch-networking","https://github.com/Hello71/udpastcp"
"udptunnel","19","blackarch-networking","http://code.google.com/p/udptunnel/"
"udsim","33.b379464","blackarch-scanner","https://github.com/zombieCraig/UDSim/"
"uefi-firmware-parser","193.0c5fb74","blackarch-firmware","https://github.com/theopolis/uefi-firmware-parser"
"ufo-wardriving","4","blackarch-cracker","http://www.ufo-wardriving.com/"
"ufonet","84.aea21b3","blackarch-dos","https://github.com/epsylon/ufonet"
"uhoh365","26.110277a","blackarch-recon","https://github.com/Raikia/UhOh365"
"ultimate-facebook-scraper","236.5661bdc","blackarch-social","https://github.com/harismuneer/Ultimate-Facebook-Scraper"
"umap","25.3ad8121","blackarch-scanner","https://github.com/nccgroup/umap"
"umit","1.0","blackarch-networking","http://www.umitproject.org/"
"uncaptcha2","7.473f33d","blackarch-webapp","http://uncaptcha.cs.umd.edu/"
"uncover","v1.0.2.r2.g4b929e0","blackarch-recon","https://github.com/projectdiscovery/uncover"
"undbx","0.21.r3.g5e31c75","blackarch-forensic","https://github.com/ZungBang/undbx"
"unfurl","16.99ad735","blackarch-misc","https://github.com/tomnomnom/unfurl"
"unhide","20220611","blackarch-forensic","https://github.com/YJesus/Unhide/"
"unibrute","1.b3fb4b7","blackarch-exploitation","https://github.com/GDSSecurity/Unibrute"
"unicorn-powershell","212.5421d46","blackarch-backdoor","https://github.com/trustedsec/unicorn"
"unicornscan","0.4.7","blackarch-scanner","http://www.unicornscan.org/"
"unifuzzer","5.3385a3b","blackarch-fuzzer","https://github.com/rk700/uniFuzzer"
"uniofuzz","1337","blackarch-fuzzer","http://nullsecurity.net/tools/fuzzer.html"
"uniscan","6.3","blackarch-fuzzer","http://sourceforge.net/projects/uniscan/"
"unisec","0.0.5","blackarch-misc","https://acceis.github.io/unisec"
"unix-privesc-check","1.4","blackarch-automation","http://pentestmonkey.net/tools/audit/unix-privesc-check"
"unsecure","1.2","blackarch-windows","http://www.sniperx.net/"
"unstrip","13.05e00c2","blackarch-disassembler","https://github.com/pzread/unstrip"
"untwister","119.a42b8f8","blackarch-crypto","https://github.com/altf4/untwister"
"upnp-pentest-toolkit","1.1","blackarch-windows","https://github.com/nccgroup/UPnP-Pentest-Toolkit"
"upnpscan","0.4","blackarch-scanner","http://www.cqure.net/wp/upnpscan/"
"uppwn","9.f69dec4","blackarch-webapp","https://github.com/ferrery1/UpPwn"
"uptux","33.85ccfd0","blackarch-scanner","https://github.com/initstring/uptux"
"upx","4.2.4","blackarch-binary","https://github.com/upx/upx"
"urh","2.9.6","blackarch-radio","https://github.com/jopohl/urh"
"urlcrazy","v0.7.3.r0.g93e910c","blackarch-webapp","http://www.morningstarsecurity.com/research/urlcrazy"
"urldigger","02c","blackarch-webapp","https://code.google.com/p/urldigger/"
"urlextractor","19.739864d","blackarch-webapp","https://github.com/eschultze/URLextractor"
"urlview","0.9","blackarch-misc","http://packages.qa.debian.org/u/urlview.html"
"usb-canary","31.bb23552","blackarch-defensive","https://github.com/errbufferoverfl/usb-canary"
"usbrip","291.5093c84","blackarch-forensic","https://github.com/snovvcrash/usbrip"
"username-anarchy","72.e063191","blackarch-automation","http://www.morningstarsecurity.com/research/username-anarchy"
"usernamer","20.12983f8","blackarch-misc","https://github.com/jseidl/usernamer"
"userrecon","10.3b56891","blackarch-recon","https://github.com/thelinuxchoice/userrecon"
"userrecon-py","15.eebd422","blackarch-social","https://github.com/lucmski/userrecon-py"
"usnjrnl2csv","29.1ecbddc","blackarch-forensic","https://github.com/jschicht/UsnJrnl2Csv"
"usnparser","4.1.5","blackarch-forensic","https://pypi.org/project/usnparser/#files"
"uw-loveimap","0.1","blackarch-scanner","http://uberwall.org/bin/download/45/UWloveimap.tgz"
"uw-offish","0.1","blackarch-networking","http://uberwall.org/bin/download/42/UW_offish.1.tar.gz"
"uw-udpscan","0.1","blackarch-scanner","http://uberwall.org/bin/download/44/UWudpscan.tar.gz"
"uw-zone","0.1","blackarch-scanner","http://uberwall.org/bin/download/43/UWzone.tgz"
"v3n0m","536.16b629f","blackarch-scanner","https://github.com/v3n0m-Scanner/V3n0M-Scanner"
"vais","17.5c35c3a","blackarch-scanner","https://github.com/hahwul/vais"
"valabind","1.8.0","blackarch-misc","https://github.com/radare/valabind"
"valgrind","3.24.0","blackarch-binary","https://valgrind.org/"
"valhalla-api","87.c010a48","blackarch-automation","https://github.com/NextronSystems/valhallaAPI"
"vane","1899.48f9ab5","blackarch-webapp","https://github.com/delvelabs/vane"
"vanguard","0.1","blackarch-webapp","http://packetstormsecurity.com/files/110603/Vanguard-Pentesting-Scanner.html"
"vault-scanner","299.0303cf4","blackarch-scanner","https://github.com/abhisharma404/vault"
"vba2graph","29.fcf96ef","blackarch-malware","https://github.com/MalwareCantFly/Vba2Graph"
"vbrute","1.11dda8b","blackarch-recon","https://github.com/nccgroup/vbrute"
"vbscan","39.2b1ce48","blackarch-webapp","https://github.com/rezasp/vbscan"
"vbsmin","v1.1.0.r121.g707afc4","blackarch-packer","https://noraj.github.io/vbsmin/"
"vcsmap","47.3889964","blackarch-scanner","https://github.com/melvinsh/vcsmap"
"vega","1.0","blackarch-webapp","https://github.com/subgraph/Vega/wiki"
"veil","297.d8acd4c","blackarch-automation","https://github.com/Veil-Framework/Veil"
"veles","637.e65de5a","blackarch-binary","https://codisec.com/veles/"
"venom","135.2b84e68","blackarch-exploitation","https://github.com/Dliv3/Venom"
"veracrypt","1.26.15","blackarch-crypto","https://www.veracrypt.fr/"
"verinice","1.19.1.r1.gf82b192a6","blackarch-misc","https://github.com/SerNet/verinice"
"vfeed","81.fad17ae","blackarch-misc","http://www.toolswatch.org/vfeed"
"vhostscan","344.2fd84a2","blackarch-scanner","https://github.com/codingo/VHostScan"
"videosnarf","0.63","blackarch-scanner","http://ucsniff.sourceforge.net/videosnarf.html"
"villain","V2.2.1.r0.gb14f685","blackarch-backdoor","https://github.com/t3l3machus/Villain"
"vinetto","0.07beta","blackarch-forensic","http://vinetto.sourceforge.net"
"viper","2099.fdd7855","blackarch-disassembler","https://github.com/botherder/viper"
"vipermonkey","1160.511ecd5","blackarch-forensic","https://github.com/decalage2/ViperMonkey"
"viproy-voipkit","82.52b27db","blackarch-exploitation","http://viproy.com/"
"virustotal","4.9aea023","blackarch-malware","https://github.com/botherder/virustotal"
"visql","49.3082e30","blackarch-scanner","https://github.com/blackvkng/viSQL"
"visualize-logs","118.d2e370e","blackarch-misc","https://github.com/keithjjones/visualize_logs"
"vivisect","v1.2.1.r0.ge3d739a4","blackarch-debugger","https://github.com/vivisect/vivisect"
"vlan-hopping","21.a37ba4e","blackarch-automation","https://github.com/nccgroup/vlan-hopping"
"vlany","255.9ef014a","blackarch-backdoor","https://github.com/mempodippy/vlany"
"vmap","0.3","blackarch-exploitation","https://github.com/git-rep/vmap"
"vmcloak","955.fae1f29","blackarch-malware","https://github.com/Cryss76/vmcloak"
"vnak","1.cf0fda7","blackarch-voip","https://www.isecpartners.com/vnak.html"
"vnc-bypauth","0.0.1","blackarch-cracker","http://pentester.fr/resources/tools/techno/VNC/VNC_bypauth/"
"vncrack","1.21","blackarch-cracker","http://194.150.168.69/vncrack/"
"voiper","0.07","blackarch-voip","http://voiper.sourceforge.net/"
"voiphopper","2.04","blackarch-automation","http://voiphopper.sourceforge.net/"
"voipong","2.0","blackarch-voip","http://www.enderunix.org/voipong/"
"volafox","143.5b42987","blackarch-forensic","https://github.com/n0fate/volafox"
"volatility-extra","92.d9fc072","blackarch-forensic","https://github.com/volatilityfoundation/community"
"volatility3","2.7.0","blackarch-forensic","https://github.com/volatilityfoundation/volatility3/wiki"
"voltron","627.d9fef0b","blackarch-debugger","https://github.com/snare/voltron"
"vpnpivot","22.37bbde0","blackarch-recon","https://github.com/0x36/VPNPivot"
"vsaudit","21.2cbc47b","blackarch-voip","https://github.com/sanvil/vsaudit"
"vscan","10.da4e47e","blackarch-scanner","https://github.com/pasjtene/Vscan"
"vstt","0.5.3","blackarch-tunnel","http://www.wendzel.de/dr.org/files/Projects/vstt/"
"vsvbp","6.241a7ab","blackarch-webapp","https://github.com/varunjammula/VSVBP"
"vt-cli","0.13.0","blackarch-malware","https://github.com/VirusTotal/vt-cli"
"vulmap","95.a167c47","blackarch-scanner","https://github.com/vulmon/Vulmap"
"vulnerabilities-spider","1.426e70f","blackarch-webapp","https://github.com/muhammad-bouabid/Vulnerabilities-spider"
"vulnx","321.bcf451d","blackarch-webapp","https://github.com/anouarbensaad/vulnx"
"vuls","1106.e3c27e1","blackarch-scanner","https://github.com/future-architect/vuls"
"vulscan","2.0","blackarch-scanner","https://www.computec.ch/projekte/vulscan/"
"w13scan","430.432b835","blackarch-webapp","https://github.com/boy-hack/w13scan"
"w3af","1.6.49","blackarch-fuzzer","https://github.com/andresriancho/w3af/releases"
"wafninja","25.379cd98","blackarch-webapp","https://github.com/khalilbijjou/WAFNinja"
"wafp","0.01_26c3","blackarch-webapp","http://packetstormsecurity.com/files/84468/Web-Application-Finger-Printer.01-26c3.html"
"wafpass","50.4211785","blackarch-webapp","https://github.com/wafpassproject/wafpass"
"wafw00f","854.bd324af","blackarch-scanner","https://github.com/EnableSecurity/wafw00f"
"waidps","16.ff8d270","blackarch-wireless","https://github.com/SYWorks/waidps"
"waldo","29.ee4f960","blackarch-recon","https://github.com/red-team-labs/waldo"
"wapiti","3.2.1.r0.g1fee04a8","blackarch-webapp","https://github.com/wapiti-scanner/wapiti"
"wascan","37.6926338","blackarch-webapp","https://github.com/m4ll0k/WAScan"
"wavemon","0.9.6","blackarch-wireless","https://github.com/uoaerg/wavemon"
"waybackpack","113.3616aee","blackarch-webapp","https://github.com/jsvine/waybackpack"
"waybackurls","11.89da10c","blackarch-recon","https://github.com/tomnomnom/waybackurls"
"waymore","v4.5.r0.g67c26c6","blackarch-recon","https://github.com/xnl-h4ck3r/waymore"
"wcc","99.08f67cd","blackarch-binary","https://github.com/endrazine/wcc"
"wce","1.41beta","blackarch-windows","http://www.hoobie.net/wce/"
"wcvs","1.3.0.r1.g07e4812","blackarch-webapp","https://github.com/Hackmanit/Web-Cache-Vulnerability-Scanner"
"web-soul","2","blackarch-webapp","http://packetstormsecurity.com/files/122064/Web-Soul-Scanner.html"
"web2ldap","1.8.1","blackarch-misc","https://web2ldap.de/"
"webacoo","0.2.3","blackarch-backdoor","https://bechtsoudis.com/webacoo/"
"webanalyze","121.707f3a4","blackarch-webapp","https://github.com/rverton/webanalyze"
"webborer","173.b323cf4","blackarch-webapp","https://github.com/Matir/webborer"
"webenum","21.24b43b4","blackarch-scanner","https://github.com/sarthakpandit/webenum"
"webexploitationtool","155.85bcf0e","blackarch-exploitation","https://github.com/AutoSecTools/WebExploitationTool"
"webfixy","25.5d477b0","blackarch-proxy","https://github.com/takeshixx/webfixy"
"webhandler","348.1bd971e","blackarch-webapp","https://github.com/lnxg33k/webhandler"
"webhunter","12.918b606","blackarch-scanner","https://github.com/peedcorp/WebHunter"
"webkiller","42.d680598","blackarch-webapp","https://github.com/ultrasecurity/webkiller"
"webpwn3r","38.3d75e76","blackarch-scanner","https://github.com/zigoo0/webpwn3r"
"webrute","3.3","blackarch-scanner","https://github.com/BlackArch/webrute"
"webscarab","20120422.001828","blackarch-fuzzer","http://www.owasp.org/index.php/Category:OWASP_WebScarab_Project"
"websearch","4.cb7ef8e","blackarch-recon","https://github.com/PentesterES/WebSearch"
"webshag","1.10","blackarch-fuzzer","http://www.scrt.ch/en/attack/downloads/webshag"
"webshells","46.e8e1a37","blackarch-webapp","https://github.com/BlackArch/webshells"
"webslayer","5","blackarch-webapp","https://code.google.com/p/webslayer/"
"websockify","943.417210f","blackarch-networking","http://github.com/kanaka/websockify"
"webspa","0.8","blackarch-backdoor","http://sourceforge.net/projects/webspa/"
"websploit","4.0.4","blackarch-exploitation","https://github.com/f4rih/websploit"
"webtech","1.3.3","blackarch-webapp","https://pypi.org/project/webtech/#files"
"webxploiter","56.c03fe6b","blackarch-webapp","https://github.com/xionsec/WebXploiter"
"weebdns","14.c01c04f","blackarch-recon","https://github.com/WeebSec/weebdns"
"weeman","91.53c2efa","blackarch-social","https://github.com/Hypsurus/weeman"
"weevely","902.ff906a1","blackarch-webapp","http://epinna.github.io/Weevely/"
"weirdaal","331.c14e36d","blackarch-webapp","https://github.com/carnal0wnage/weirdAAL"
"wepbuster","1.0_beta_0.7","blackarch-wireless","http://code.google.com/p/wepbuster/"
"wesng","376.798aa89","blackarch-exploitation","https://github.com/bitsadmin/wesng"
"wfuzz","1155.1b695ee","blackarch-fuzzer","https://github.com/xmendez/wfuzz"
"whapa","375.60d96d5","blackarch-misc","https://github.com/B16f00t/whapa"
"whatbreach","42.dad6b9f","blackarch-social","https://github.com/ekultek/whatbreach"
"whatportis","54.59a1718","blackarch-misc","https://github.com/ncrocfer/whatportis"
"whatsmyname","2496.6ddf9a2","blackarch-social","https://github.com/WebBreacher/WhatsMyName"
"whatwaf","392.b14e866","blackarch-webapp","https://github.com/Ekultek/WhatWaf"
"whatweb","4910.efee4d80","blackarch-recon","http://www.morningstarsecurity.com/research/whatweb"
"whichcdn","22.5fc6ddd","blackarch-webapp","https://github.com/Nitr4x/whichCDN"
"whispers","2.4.0.r0.g24ee0f0","blackarch-code-audit","https://github.com/adeptex/whispers/"
"whitewidow","605.4f27bfe","blackarch-scanner","https://github.com/Ekultek/whitewidow"
"whoxyrm","1.0.0.r5.g77318a7","blackarch-recon","https://github.com/MilindPurswani/whoxyrm"
"wi-feye","1.1","blackarch-wireless","http://wi-feye.za1d.com/download.php"
"wifi-autopwner","36.faa4d01","blackarch-automation","https://github.com/Mi-Al/WiFi-autopwner"
"wifi-honey","1.0","blackarch-honeypot","http://www.digininja.org/projects/wifi_honey.php"
"wifi-monitor","30.0657e48","blackarch-sniffer","https://github.com/DanMcInerney/wifi-monitor"
"wifi-pumpkin","v1.1.7.r2.g344a475","blackarch-wireless","https://github.com/P0cL4bs/wifipumpkin3"
"wifibroot","84.d0cd2cc","blackarch-wireless","https://github.com/hash3liZer/WiFiBroot"
"wifichannelmonitor","1.70","blackarch-windows","https://www.nirsoft.net/utils/wifi_channel_monitor.html"
"wificurse","0.3.9","blackarch-wireless","https://github.com/oblique/wificurse"
"wifijammer","100.be05dab","blackarch-wireless","https://github.com/DanMcInerney/wifijammer"
"wifiphisher","798.bc4a077","blackarch-wireless","https://github.com/wifiphisher/wifiphisher"
"wifiscanmap","135.9adcd08","blackarch-wireless","https://github.com/mehdilauters/wifiScanMap"
"wifitap","2b16088","blackarch-wireless","https://github.com/GDSSecurity/wifitap"
"wifite","2.7.0","blackarch-wireless","https://github.com/kimocoder/wifite2"
"wig","574.d5ddd91","blackarch-webapp","https://github.com/jekyc/wig"
"wikigen","8.348aa99","blackarch-automation","https://github.com/zombiesam/wikigen"
"wildpwn","11.4623714","blackarch-exploitation","https://github.com/localh0t/wildpwn"
"windapsearch","28.7724ec4","blackarch-recon","https://github.com/ropnop/windapsearch"
"windivert","2.2.0","blackarch-windows","https://github.com/basil00/Divert"
"windows-binaries","20.7d272da","blackarch-windows","https://github.com/BlackArch/windows-binaries"
"windows-exploit-suggester","41.776bd91","blackarch-recon","https://github.com/GDSSecurity/Windows-Exploit-Suggester"
"windows-prefetch-parser","88.bc1fa58","blackarch-forensic","https://github.com/PoorBillionaire/Windows-Prefetch-Parser"
"windows-privesc-check","181.9f304fd","blackarch-windows","https://github.com/pentestmonkey/windows-privesc-check"
"windowsspyblocker","4.38.0","blackarch-windows","https://github.com/crazy-max/WindowsSpyBlocker/"
"winexe","1.00","blackarch-misc","http://sourceforge.net/projects/winexe/"
"winfo","2.0","blackarch-windows","https://vidstromlabs.com/freetools/winfo/"
"winhex","20.4","blackarch-windows","https://www.x-ways.net/winhex/"
"winpwn","408.65f9ed2","blackarch-windows","https://github.com/S3cur3Th1sSh1t/WinPwn"
"winregfs","161.209a5d6","blackarch-misc","https://github.com/jbruchon/winregfs"
"winrelay","2.0","blackarch-windows","http://ntsecurity.nu/toolbox/winrelay/"
"wireless-ids","24.b132071","blackarch-wireless","https://github.com/SYWorks/wireless-ids"
